Date,Item/Description,Amount,Mode,Remarks,Monthss,Paid/Unpaid,Paid By,Payment Date,Category,ID,Adv Check,PnL Category,PnL Type,Check,,,,,,,,Check
26/03/2025,Tea,100,Bank_Cash,,03-2025,Paid,Sameer,,Staff Expenses,1047,,OpEx - Labor,Expense,0,,,,,,,,TRUE
26/03/2025,Vegetables,40,Cash,Pudina,03-2025,Paid,Sameer,,Inventory,1048,,COGS - Veg,Expense,0,,,,,,,,TRUE
26/03/2025,Kinners,15,Cash,,03-2025,Paid,Sameer,,Maintance,1049,,OpEx - Misc,Expense,0,,,,,,,,TRUE
27/03/2025,Chicken,6665,Bank,Golden Chicken,03-2025,Paid,Sameer,,Inventory,1050,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
27/03/2025,Vegetables,355,Bank_Cash,Shree Bhairavnath,03-2025,Paid,Naseem,11/04/2025,Inventory,1051,,COGS - Veg,Expense,0,,,,,,,,TRUE
27/03/2025,Grocery,2865,Bank,Balaji,03-2025,Paid,Sameer,,Inventory,1052,,COGS - Grocery,Expense,0,,,,,,,,TRUE
27/03/2025,Dairy,943,Bank,Adarsh Dairy,03-2025,Paid,Sameer,,Inventory,1053,,COGS - Dairy,Expense,0,,,,,,,,TRUE
27/03/2025,Chapati,18980,Bank,,03-2025,Paid,Sameer,,Grocery,1054,,COGS - Grocery,Expense,0,,,,,,,,TRUE
27/03/2025,Bakery,175,Cash,Pita Bread,03-2025,Paid,Sameer,,Grocery,1055,,COGS - Grocery,Expense,0,,,,,,,,TRUE
27/03/2025,Vegetables,1020,Bank_Cash,Onion,03-2025,Paid,Sameer,,Inventory,1056,,COGS - Veg,Expense,0,,,,,,,,TRUE
27/03/2025,Mutton,2220,Bank_Cash,A1,03-2025,Paid,Sameer,,Inventory,1057,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
27/03/2025,Disposable,3310,Bank,Anand,03-2025,Paid,Sameer,,Inventory,1058,,COGS - Packaging,Expense,0,,,,,,,,TRUE
27/03/2025,Sales,2640,Cash,Petpooja,03-2025,,,,Sales,1059,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Sales,860,Card,Petpooja,03-2025,,,,Sales,1060,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Sales,789,UPI,Petpooja,03-2025,,,,Sales,1061,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Sales,11730,Wallet,Petpooja,03-2025,,,,Sales,1062,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Sales,150,Zomato Pay,Petpooja,03-2025,,,,Sales,1063,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Sales,785,Online Sale,Swiggy&zomato,03-2025,,,,Sales,1064,,Revenue,Income,0,,,,,,,,TRUE
27/03/2025,Tea,140,Bank_Cash,,03-2025,Paid,Sameer,,Staff Expenses,1065,,OpEx - Labor,Expense,0,,,,,,,,TRUE
27/03/2025,Kinners,15,Cash,,03-2025,Paid,Sameer,,Maintance,1066,,OpEx - Misc,Expense,0,,,,,,,,TRUE
28/03/2025,Bakery,175,Cash,Pita Braed,03-2025,Paid,Sameer,,Grocery,1067,,COGS - Grocery,Expense,0,,,,,,,,TRUE
28/03/2025,Beverages,1200,Bank_Cash,Water Bottel,03-2025,Paid,Sameer,,Grocery,1068,,COGS - Grocery,Expense,0,,,,,,,,TRUE
28/03/2025,Charcoal,1680,Bank,Gyanshewri,03-2025,Paid,Sameer,,Inventory,1069,,COGS - Fuel,Expense,0,,,,,,,,TRUE
28/03/2025,Vegetables,579,Bank_Cash,Shree Bhairavnath,03-2025,Paid,Naseem,11/04/2025,Inventory,1070,,COGS - Veg,Expense,0,,,,,,,,TRUE
28/03/2025,Dairy,846,Bank,Adarsh Dairy,03-2025,Paid,Sameer,,Inventory,1071,,COGS - Dairy,Expense,0,,,,,,,,TRUE
28/03/2025,Grocery,1767,Bank,Balaji,03-2025,Paid,Sameer,,Inventory,1072,,COGS - Grocery,Expense,0,,,,,,,,TRUE
28/03/2025,Chicken,1947,Bank,Golden Chicken,03-2025,Paid,Sameer,,Inventory,1073,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
28/03/2025,Grocery,110,Cash,Noddles,03-2025,Paid,Sameer,,Inventory,1074,,COGS - Grocery,Expense,0,,,,,,,,TRUE
28/03/2025,Sales,1370,Cash,Petpooja,03-2025,,,,Sales,1075,,Revenue,Income,0,,,,,,,,TRUE
28/03/2025,Sales,1075,Card,Petpooja,03-2025,,,,Sales,1076,,Revenue,Income,0,,,,,,,,TRUE
28/03/2025,Sales,40,UPI,Petpooja,03-2025,,,,Sales,1077,,Revenue,Income,0,,,,,,,,TRUE
28/03/2025,Sales,17578,Wallet,Petpooja,03-2025,,,,Sales,1078,,Revenue,Income,0,,,,,,,,TRUE
28/03/2025,Sales,1992,Online Sale,Swiggy&zomato,03-2025,,,,Sales,1079,,Revenue,Income,0,,,,,,,,TRUE
28/03/2025,Tea,85,Cash,,03-2025,Paid,Sameer,,Staff Expenses,1080,,OpEx - Labor,Expense,0,,,,,,,,TRUE
28/03/2025,Petrol,1300,Bank_Cash,,03-2025,Paid,Sameer,,Bike Maintance,1081,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
29/03/2025,Chicken,4591,Bank,Golden Chicken,03-2025,Paid,Sameer,,Inventory,1082,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
29/03/2025,Charcoal,840,Bank,Gyanshewri,03-2025,Paid,Sameer,,Inventory,1083,,COGS - Fuel,Expense,0,,,,,,,,TRUE
29/03/2025,Vegetables,666,Bank_Cash,Shree Bhairavnath,03-2025,Paid,Naseem,11/04/2025,Inventory,1084,,COGS - Veg,Expense,0,,,,,,,,TRUE
29/03/2025,Dairy,1031,Bank,Adarsh Dairy,03-2025,Paid,Sameer,,Inventory,1085,,COGS - Dairy,Expense,0,,,,,,,,TRUE
29/03/2025,Grocery,3255,Bank,Balaji,03-2025,Paid,Sameer,,Inventory,1086,,COGS - Grocery,Expense,0,,,,,,,,TRUE
29/03/2025,Dairy,550,Bank_Cash,Soya Chaap,03-2025,Paid,Sameer,,Inventory,1087,,COGS - Dairy,Expense,0,,,,,,,,TRUE
29/03/2025,Maintenance,350,Bank_Cash,Amplififer Repair,03-2025,Paid,Sameer,,Maintance,1088,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
29/03/2025,Egg,735,Bank_Cash,Mulani,03-2025,Paid,Sameer,,Grocery,1089,,COGS - Grocery,Expense,0,,,,,,,,TRUE
29/03/2025,Police,8500,Bank_Cash,,03-2025,Paid,Sameer,,Fixed Maintance,1090,,OpEx - Fixed,Expense,0,,,,,,,,TRUE
29/03/2025,Advance,6500,Bank,,03-2025,Paid,Sameer,,Salary,1091,,OpEx - Labor,Expense,0,,,,,,,,TRUE
29/03/2025,Tea,115,Bank_Cash,,03-2025,Paid,Sameer,,Staff Expenses,1092,,OpEx - Labor,Expense,0,,,,,,,,TRUE
29/03/2025,Kinners,40,Cash,Petpooja,03-2025,Paid,Sameer,,Maintance,1093,,OpEx - Misc,Expense,0,,,,,,,,TRUE
29/03/2025,Sales,2695,Cash,Petpooja,03-2025,,,,Sales,1094,,Revenue,Income,0,,,,,,,,TRUE
29/03/2025,Sales,1220,UPI,Petpooja,03-2025,,,,Sales,1095,,Revenue,Income,0,,,,,,,,TRUE
29/03/2025,Sales,11875,Wallet,Petpooja,03-2025,,,,Sales,1096,,Revenue,Income,0,,,,,,,,TRUE
29/03/2025,Sales,1190,Online Sale,Swiggy&zomato,03-2025,,,,Sales,1097,,Revenue,Income,0,,,,,,,,TRUE
29/03/2025,Bakery,105,Cash,Pita Braed,03-2025,Paid,Sameer,,Grocery,1098,,COGS - Grocery,Expense,0,,,,,,,,TRUE
30/03/2025,Advance,2500,Bank_Cash,Khenya,03-2025,Paid,Sameer,,Salary,1099,,OpEx - Labor,Expense,0,,,,,,,,TRUE
30/03/2025,Advance,1000,Bank_Cash,Ayub Bhai,03-2025,Paid,Sameer,,Salary,1100,,OpEx - Labor,Expense,0,,,,,,,,TRUE
30/03/2025,Vegetables,552,Bank_Cash,Shree Bhairavnath,03-2025,Paid,Naseem,11/04/2025,Inventory,1101,,COGS - Veg,Expense,0,,,,,,,,TRUE
30/03/2025,Dairy,393,Bank,Adarsh Dairy,03-2025,Paid,Sameer,,Inventory,1102,,COGS - Dairy,Expense,0,,,,,,,,TRUE
30/03/2025,Chicken,2324,Bank,Golden Chicken,03-2025,Paid,Sameer,,Inventory,1103,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
30/03/2025,Grocery,3833,Bank,Balaji,03-2025,Paid,Sameer,,Inventory,1104,,COGS - Grocery,Expense,0,,,,,,,,TRUE
30/03/2025,Electric Work,300,Bank_Cash,Wire,03-2025,Paid,Sameer,,Maintance,1105,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
30/03/2025,Counter Cash,250,Cash,Cash Return Extra upi,03-2025,Paid,Sameer,,Excess Amount Return,1106,,Excess Amount Return,Expense,0,,,,,,,,TRUE
30/03/2025,Sales,3074,Cash,Petpooja,03-2025,,,,Sales,1107,,Revenue,Income,0,,,,,,,,TRUE
30/03/2025,Sales,420,UPI,Petpooja,03-2025,,,,Sales,1108,,Revenue,Income,0,,,,,,,,TRUE
30/03/2025,Sales,11538,Wallet,Petpooja,03-2025,,,,Sales,1109,,Revenue,Income,0,,,,,,,,TRUE
30/03/2025,Sales,1409,Online Sale,Swiggy&zomato,03-2025,,,,Sales,1110,,Revenue,Income,0,,,,,,,,TRUE
30/03/2025,Advance,1000,Bank_Cash,,03-2025,Paid,Sameer,,Salary,1111,,OpEx - Labor,Expense,0,,,,,,,,TRUE
30/03/2025,Kinners,24,Cash,,03-2025,Paid,Sameer,,Maintance,1112,,OpEx - Misc,Expense,0,,,,,,,,TRUE
30/03/2025,Tea,100,Bank_Cash,,03-2025,Paid,Sameer,,Staff Expenses,1113,,OpEx - Labor,Expense,0,,,,,,,,TRUE
31/03/2025,Bakery,320,Bank_Cash,Pita Bread,03-2025,Paid,Sameer,,Grocery,1114,,COGS - Grocery,Expense,0,,,,,,,,TRUE
31/03/2025,Charcoal,840,Bank,Gyanshewri,03-2025,Paid,Sameer,,Inventory,1115,,COGS - Fuel,Expense,0,,,,,,,,TRUE
31/03/2025,Chicken,2087,Bank,Golden Chicken,03-2025,Paid,Sameer,,Inventory,1116,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
31/03/2025,Vegetables,249,Bank_Cash,Shree Bhairavnath,03-2025,Paid,Naseem,11/04/2025,Inventory,1117,,COGS - Veg,Expense,0,,,,,,,,TRUE
31/03/2025,Dairy,1168,Bank,Adarsh Dairy,03-2025,Paid,Sameer,,Inventory,1118,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/03/2025,Petrol,300,Bank_Cash,,03-2025,Paid,Sameer,,Bike Maintance,1119,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
31/03/2025,Dairy,550,Bank_Cash,Soya Chaap,03-2025,Paid,Sameer,,Inventory,1120,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/03/2025,Sales,3010,Cash,Petpooja,03-2025,,,,Sales,1121,,Revenue,Income,0,,,,,,,,TRUE
31/03/2025,Sales,2090,Card,Petpooja,03-2025,,,,Sales,1122,,Revenue,Income,0,,,,,,,,TRUE
31/03/2025,Sales,1760,UPI,Petpooja,03-2025,,,,Sales,1123,,Revenue,Income,0,,,,,,,,TRUE
31/03/2025,Sales,19284,Wallet,Petpooja,03-2025,,,,Sales,1124,,Revenue,Income,0,,,,,,,,TRUE
31/03/2025,Sales,1992,Online Sale,Swiggy&zomato,03-2025,,,,Sales,1125,,Revenue,Income,0,,,,,,,,TRUE
31/03/2025,Dairy,90,Bank_Cash,,03-2025,Paid,Sameer,,Inventory,1126,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/03/2025,Tea,110,Cash,,03-2025,Paid,Sameer,,Staff Expenses,1127,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/04/2025,Chicken,6295,Bank,Golden Chicken,04-2025,Paid,Bank,07/04/2025,Inventory,1128,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
01/04/2025,Vegetables,510,Bank_Cash,Shree Bhairavnath,04-2025,Paid,Naseem,11/04/2025,Inventory,1129,,COGS - Veg,Expense,0,,,,,,,,TRUE
01/04/2025,Dairy,1675,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1130,,COGS - Dairy,Expense,0,,,,,,,,TRUE
01/04/2025,Grocery,3051,Bank,Balaji,04-2025,Paid,Bank,07/04/2025,Inventory,1131,,COGS - Grocery,Expense,0,,,,,,,,TRUE
01/04/2025,Advance,2000,Bank_Cash,Juber,04-2025,Paid,Naseem,01/04/2025,Salary,1132,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/04/2025,Stationary,100,Bank_Cash,Newspaper,04-2025,Paid,Naseem,01/04/2025,Inventory,1133,,COGS - Inventory,Expense,0,,,,,,,,TRUE
01/04/2025,Sales,2684,Cash,Petpooja,04-2025,,,,Sales,1134,,Revenue,Income,0,,,,,,,,TRUE
01/04/2025,Sales,400,Card,Petpooja,04-2025,,,,Sales,1135,,Revenue,Income,0,,,,,,,,TRUE
01/04/2025,Sales,450,UPI,Petpooja,04-2025,,,,Sales,1136,,Revenue,Income,0,,,,,,,,TRUE
01/04/2025,Sales,6869,Wallet,Petpooja,04-2025,,,,Sales,1137,,Revenue,Income,0,,,,,,,,TRUE
01/04/2025,Sales,4194,Online Sale,Swiggy&zomato,04-2025,,,,Sales,1138,,Revenue,Income,0,,,,,,,,TRUE
01/04/2025,Advance,5000,Bank_Cash,Rajesh,04-2025,Paid,Naseem,01/04/2025,Salary,1139,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/04/2025,Tea,120,Bank_Cash,,04-2025,Paid,Naseem,01/04/2025,Staff Expenses,1140,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/04/2025,Kinners,34,Cash,,04-2025,Paid,Sameer,01/04/2025,Maintance,1141,,OpEx - Misc,Expense,0,,,,,,,,TRUE
02/04/2025,Grocery,2173,Bank,Balaji,04-2025,Paid,Bank,07/04/2025,Inventory,1142,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/04/2025,Chicken,982,Bank,Golden Chicken,04-2025,Paid,Bank,07/04/2025,Inventory,1143,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
02/04/2025,Egg,580,Cash,Mulani,04-2025,Paid,Sameer,02/04/2025,Grocery,1144,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/04/2025,Beverages,2208,Bank,Cold Drinks,04-2025,Paid,Shakil,02/04/2025,Grocery,1145,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/04/2025,Mutton,400,Bank_Cash,A1,04-2025,Paid,Shakil,02/04/2025,Inventory,1146,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
02/04/2025,Vegetables,353,Bank_Cash,Shree Bhairavnath,04-2025,Paid,Naseem,11/04/2025,Inventory,1147,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/04/2025,Vegetables,920,Bank_Cash,Onion,04-2025,Paid,Naseem,02/04/2025,Inventory,1148,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/04/2025,Charcoal,1680,Bank,Gyanshewri,04-2025,Paid,Bank,05/04/2025,Inventory,1149,,COGS - Fuel,Expense,0,,,,,,,,TRUE
02/04/2025,Tea,130,Bank_Cash,,04-2025,Paid,Naseem,02/04/2025,Staff Expenses,1150,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/04/2025,Maintenance,280,Bank_Cash,,04-2025,Paid,Naseem,02/04/2025,Maintance,1151,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
02/04/2025,Dairy,60,Bank_Cash,Milk,04-2025,Paid,Naseem,02/04/2025,Inventory,1152,,COGS - Dairy,Expense,0,,,,,,,,TRUE
02/04/2025,Sales,2145,Cash,Petpooja,04-2025,,,,Sales,1153,,Revenue,Income,0,,,,,,,,TRUE
02/04/2025,Sales,320,UPI,Petpooja,04-2025,,,,Sales,1154,,Revenue,Income,0,,,,,,,,TRUE
02/04/2025,Sales,11687,Wallet,Petpooja,04-2025,,,,Sales,1155,,Revenue,Income,0,,,,,,,,TRUE
02/04/2025,Sales,430,Zomato Pay,Petpooja,04-2025,,,,Sales,1156,,Revenue,Income,0,,,,,,,,TRUE
02/04/2025,Sales,2832,Online Sale,Swiggy&zomato,04-2025,,,,Sales,1157,,Revenue,Income,0,,,,,,,,TRUE
02/04/2025,Bakery,315,Cash,Pita Bread,04-2025,Paid,Sameer,02/04/2025,Grocery,1158,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/04/2025,Vegetables,30,Cash,Pudina,04-2025,Paid,Sameer,02/04/2025,Inventory,1159,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/04/2025,Dairy,270,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1160,,COGS - Dairy,Expense,0,,,,,,,,TRUE
02/04/2025,Gas,1770,Bank,Sai Bharat,04-2025,Paid,Bank,12/04/2025,Fixed Maintance,1161,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
03/04/2025,Grocery,110,Cash,Noodles,04-2025,Paid,Sameer,03/04/2025,Inventory,1162,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/04/2025,Gas,1770,Bank,Sai Bharat,04-2025,Paid,Bank,12/04/2025,Fixed Maintance,1163,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
03/04/2025,Dairy,696,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1164,,COGS - Dairy,Expense,0,,,,,,,,TRUE
03/04/2025,Vegetables,496,Bank_Cash,Shree Bhairavnath,04-2025,Paid,Naseem,11/04/2025,Inventory,1165,,COGS - Veg,Expense,0,,,,,,,,TRUE
03/04/2025,Chicken,3103,Bank,Golden Chicken,04-2025,Paid,Bank,07/04/2025,Inventory,1166,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
03/04/2025,Grocery,2523,Bank,Balaji,04-2025,Paid,Bank,09/04/2025,Inventory,1167,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/04/2025,Bakery,70,Bank_Cash,Braed,04-2025,Paid,Naseem,03/04/2025,Grocery,1168,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/04/2025,Beverages,1200,Cash,Water Bottel,04-2025,Paid,Sameer,03/04/2025,Grocery,1169,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/04/2025,Bakery,175,Cash,Pita Bread,04-2025,Paid,Sameer,03/04/2025,Grocery,1170,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/04/2025,Kinners,15,Cash,Kinners,04-2025,Paid,Sameer,03/04/2025,Maintance,1171,,OpEx - Misc,Expense,0,,,,,,,,TRUE
03/04/2025,Garbage Vehicle,1500,Bank,,04-2025,Paid,Shakil,03/04/2025,Fixed Maintance,1172,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
03/04/2025,Tea,130,Bank_Cash,,04-2025,Paid,Naseem,03/04/2025,Staff Expenses,1173,,OpEx - Labor,Expense,0,,,,,,,,TRUE
03/04/2025,Sales,2320,Cash,Petpooja,04-2025,,,,Sales,1174,,Revenue,Income,0,,,,,,,,TRUE
03/04/2025,Sales,2220,UPI,Petpooja,04-2025,,,,Sales,1175,,Revenue,Income,0,,,,,,,,TRUE
03/04/2025,Sales,10313,Wallet,Petpooja,04-2025,,,,Sales,1176,,Revenue,Income,0,,,,,,,,TRUE
03/04/2025,Sales,2869,Online Sale,Swiggy&zomato,04-2025,,,,Sales,1177,,Revenue,Income,0,,,,,,,,TRUE
03/04/2025,Dairy,220,Bank_Cash,Chipotle Souce,04-2025,Paid,Naseem,03/04/2025,Inventory,1178,,COGS - Dairy,Expense,0,,,,,,,,TRUE
04/04/2025,Vegetables,361,Bank,Gatha,04-2025,Paid,Shakil,03/05/2025,Inventory,1179,,COGS - Veg,Expense,0,,,,,,,,TRUE
04/04/2025,Chicken,4305,Bank,Golden Chicken,04-2025,Paid,Bank,09/04/2025,Inventory,1180,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
04/04/2025,Grocery,646,Bank,Balaji,04-2025,Paid,Bank,09/04/2025,Inventory,1181,,COGS - Grocery,Expense,0,,,,,,,,TRUE
04/04/2025,Mutton,1480,Bank,A1,04-2025,Paid,Shakil,04/04/2025,Inventory,1182,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
04/04/2025,Dairy,645,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1183,,COGS - Dairy,Expense,0,,,,,,,,TRUE
04/04/2025,Electricity,19710,Bank,Electricity,04-2025,Paid,Bank,,Fixed Maintance,1184,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
04/04/2025,Electric Work,60,Cash,Aux Cable,04-2025,Paid,Sameer,04/04/2025,Maintance,1185,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
04/04/2025,Donation,1000,Bank,Donation,04-2025,Paid,Shakil,04/04/2025,Maintance,1186,,OpEx - Misc,Expense,0,,,,,,,,TRUE
04/04/2025,Sales,2970,Cash,Petpooja,04-2025,,,,Sales,1187,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Sales,790,Card,Petpooja,04-2025,,,,Sales,1188,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Sales,290,UPI,Petpooja,04-2025,,,,Sales,1189,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Sales,17036,Wallet,Petpooja,04-2025,,,,Sales,1190,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Sales,360,Zomato Pay,Petpooja,04-2025,,,,Sales,1191,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Sales,2785,Online Sale,Swiggy&zomato,04-2025,,,,Sales,1192,,Revenue,Income,0,,,,,,,,TRUE
04/04/2025,Counter Cash,60,Cash,Extra Upi Return,04-2025,Paid,Sameer,04/04/2025,Excess Amount Return,1193,,Excess Amount Return,Expense,0,,,,,,,,TRUE
04/04/2025,Tea,100,Bank_Cash,Staff,04-2025,Paid,Naseem,04/04/2025,Staff Expenses,1194,,OpEx - Labor,Expense,0,,,,,,,,TRUE
04/04/2025,Gas,1770,Bank,Sai Bharat,04-2025,Paid,Bank,12/04/2025,Fixed Maintance,1195,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
04/04/2025,Kinners,30,Cash,Kinners,04-2025,Paid,Sameer,04/04/2025,Maintance,1196,,OpEx - Misc,Expense,0,,,,,,,,TRUE
04/04/2025,Vegetables,20,Cash,Pudina,04-2025,Paid,Sameer,04/04/2025,Inventory,1197,,COGS - Veg,Expense,0,,,,,,,,TRUE
04/04/2025,Advance,10000,Bank,Vijay,04-2025,Paid,Bank,04/04/2025,Salary,1198,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/04/2025,Chicken,2775,Bank,Golden Chicken,04-2025,Paid,Bank,09/04/2025,Inventory,1199,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
05/04/2025,Charcoal,840,Bank,Gyanshewri,04-2025,Paid,Bank,22/04/2025,Inventory,1200,,COGS - Fuel,Expense,0,,,,,,,,TRUE
05/04/2025,Dairy,1617,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1201,,COGS - Dairy,Expense,0,,,,,,,,TRUE
05/04/2025,Bakery,350,Cash,Pita Bread,04-2025,Paid,Sameer,05/04/2025,Grocery,1202,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/04/2025,Grocery,110,Cash,Noodles,04-2025,Paid,Sameer,05/04/2025,Inventory,1203,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/04/2025,Grocery,2381,Bank,Balaji,04-2025,Paid,Bank,09/04/2025,Inventory,1204,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/04/2025,Dairy,900,Cash,Soya Chaap & Paratha,04-2025,Paid,Sameer,05/04/2025,Inventory,1205,,COGS - Dairy,Expense,0,,,,,,,,TRUE
05/04/2025,Disposable,1185,Bank,Anand,04-2025,Paid,Bank,24/04/2025,Inventory,1206,,COGS - Packaging,Expense,0,,,,,,,,TRUE
05/04/2025,Plumbing Work,240,Bank_Cash,Dinesh,04-2025,Paid,Naseem,05/04/2025,Maintance,1207,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
05/04/2025,Vegetables,254,Bank,Gatha,04-2025,Paid,Shakil,03/05/2025,Inventory,1208,,COGS - Veg,Expense,0,,,,,,,,TRUE
05/04/2025,Advance,5000,Bank_Cash,Laxmi Bai Salary,04-2025,Paid,Naseem,05/04/2025,Salary,1209,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/04/2025,Sales,3444,Cash,Petpooja,04-2025,,,,Sales,1210,,Revenue,Income,0,,,,,,,,TRUE
05/04/2025,Sales,1425,Card,Petpooja,04-2025,,,,Sales,1211,,Revenue,Income,0,,,,,,,,TRUE
05/04/2025,Sales,18895,Wallet,Petpooja,04-2025,,,,Sales,1212,,Revenue,Income,0,,,,,,,,TRUE
05/04/2025,Sales,3771,Online Sale,Swiggy&zomato,04-2025,,,,Sales,1213,,Revenue,Income,0,,,,,,,,TRUE
05/04/2025,Sales,480,UPI,Petpooja,04-2025,,,,Sales,1214,,Revenue,Income,0,,,,,,,,TRUE
05/04/2025,Tea,140,Bank_Cash,Staff,04-2025,Paid,Naseem,05/04/2025,Staff Expenses,1215,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/04/2025,Kinners,34,Cash,Kinners,04-2025,Paid,Sameer,05/04/2025,Maintance,1216,,OpEx - Misc,Expense,0,,,,,,,,TRUE
05/04/2025,Police,2000,Bank,Police,04-2025,Paid,Shakil,05/04/2025,Fixed Maintance,1217,,OpEx - Fixed,Expense,0,,,,,,,,TRUE
05/04/2025,Advance,374,Bank,Vijay,04-2025,Paid,Bank,05/04/2025,Salary,1218,,OpEx - Labor,Expense,0,,,,,,,,TRUE
06/04/2025,Grocery,555,Bank,Balaji,04-2025,Paid,Bank,13/04/2025,Inventory,1219,,COGS - Grocery,Expense,0,,,,,,,,TRUE
06/04/2025,Vegetables,592,Bank,Gatha,04-2025,Paid,Shakil,03/05/2025,Inventory,1220,,COGS - Veg,Expense,0,,,,,,,,TRUE
06/04/2025,Chicken,2693,Bank,Golden Chicken,04-2025,Paid,Bank,13/04/2025,Inventory,1221,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
06/04/2025,Dairy,1216,Bank,Adarsh Dairy,04-2025,Paid,Bank,19/04/2025,Inventory,1222,,COGS - Dairy,Expense,0,,,,,,,,TRUE
06/04/2025,Vegetables,870,Bank_Cash,Onion,04-2025,Paid,Naseem,06/04/2025,Inventory,1223,,COGS - Veg,Expense,0,,,,,,,,TRUE
06/04/2025,Beverages,1200,Cash,Water Bottel,04-2025,Paid,Sameer,06/04/2025,Grocery,1224,,COGS - Grocery,Expense,0,,,,,,,,TRUE
06/04/2025,Egg,320,Cash,Baramati,04-2025,Paid,Sameer,06/04/2025,Grocery,1225,,COGS - Grocery,Expense,0,,,,,,,,TRUE
06/04/2025,Sales,2725,Cash,Petpooja,04-2025,,,,Sales,1226,,Revenue,Income,0,,,,,,,,TRUE
06/04/2025,Sales,280,Card,Petpooja,04-2025,,,,Sales,1227,,Revenue,Income,0,,,,,,,,TRUE
06/04/2025,Sales,1214,UPI,Petpooja,04-2025,,,,Sales,1228,,Revenue,Income,0,,,,,,,,TRUE
06/04/2025,Sales,19500,Wallet,Petpooja,04-2025,,,,Sales,1229,,Revenue,Income,0,,,,,,,,TRUE
